,Date,Time,Avg_Temp,S1_Light,S2_Light,S3_Light,S4_Light,Avg_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
636,2017/12/22,64010,26.095,150,238,180,11,0.08050304775850328,860,1.25384615385,0,1,3
637,2017/12/22,64040,26.080000000000002,150,238,180,11,0.05856010279957208,860,1.31923076923,0,1,3
638,2017/12/22,64071,26.08,150,238,179,11,0.49782521199101215,860,1.4,0,0,3
639,2017/12/22,64102,26.11,149,237,180,11,0.8396286748669127,855,1.45384615385,1,1,3
640,2017/12/22,64132,26.127499999999998,149,237,180,11,0.6530924983376053,860,1.58076923077,1,1,3
641,2017/12/22,64163,26.11,150,237,180,11,0.1398210858965003,865,1.68076923077,1,1,3
642,2017/12/22,64193,26.112499999999997,149,237,180,11,0.1654014252551265,865,1.8,0,0,3
643,2017/12/22,64224,26.1425,148,236,180,11,0.0761350819167864,870,1.93846153846,1,1,3
644,2017/12/22,64255,26.127499999999998,148,235,179,11,0.34455720832811143,870,2.09615384615,1,1,3
645,2017/12/22,64285,26.22,148,235,179,11,0.3042872200359459,875,2.27307692308,1,1,3
646,2017/12/22,64316,26.2675,149,236,180,11,1.1139353506308496,880,2.41538461538,1,1,3
647,2017/12/22,64347,26.3125,149,236,179,11,0.17527500704975502,885,2.56538461538,0,1,3
648,2017/12/22,64377,26.377499999999998,148,236,179,11,0.20174210554490538,890,2.71923076923,1,1,3
649,2017/12/22,64408,26.424999999999997,148,235,178,11,0.06928203230275509,895,2.87307692308,0,1,3
650,2017/12/22,64469,26.5,148,235,179,11,0.43152379020883647,890,2.88076923077,1,1,3
651,2017/12/22,64500,26.5175,148,235,178,10,0.2506875583767524,890,2.78846153846,1,1,3
652,2017/12/22,64530,26.439999999999998,148,235,178,11,0.29955456447314943,890,2.64230769231,1,0,3
653,2017/12/22,64561,26.377499999999998,148,235,177,10,0.25900200641113513,890,2.44230769231,1,1,3
654,2017/12/22,64592,26.345,149,235,178,10,0.111525088982654,895,2.33461538462,1,1,3
655,2017/12/22,64622,26.345,148,235,178,10,0.0848528137423857,895,2.22692307692,0,1,3
656,2017/12/22,64653,26.299999999999997,148,234,178,10,1.412289402100688,900,2.16923076923,1,1,3
657,2017/12/22,64684,26.2825,147,234,177,10,1.3877076410395377,905,2.16153846154,1,1,3
658,2017/12/22,64714,26.3125,148,235,179,10,0.8079170498744805,905,2.15769230769,1,1,3
659,2017/12/22,64745,26.2675,148,235,178,10,0.32434520173074827,920,2.35,1,1,3
660,2017/12/22,64775,26.2825,148,235,178,10,0.20747171336184123,930,2.58846153846,1,1,3
661,2017/12/22,64806,26.2825,148,235,178,10,0.18793230261620125,935,2.81923076923,1,0,3
662,2017/12/22,64837,26.2675,148,235,178,10,0.9713121515894169,940,3.03846153846,1,1,3
663,2017/12/22,64898,26.2675,148,235,179,10,0.49841649339040517,950,3.28846153846,1,1,3
664,2017/12/22,64929,26.2825,149,235,178,10,0.29831926160599814,955,3.46538461538,1,1,3
665,2017/12/22,64959,26.252499999999998,149,236,178,10,0.12242546792296183,960,3.66153846154,0,1,3
666,2017/12/22,64990,26.2675,149,236,180,10,0.4713252789260043,965,3.87692307692,0,0,3
667,2017/12/22,65021,26.2675,149,235,178,10,1.0638481155180708,965,4.01538461538,0,0,3
668,2017/12/22,65051,26.235,148,234,178,10,0.21251961767809208,970,4.17307692308,1,0,3
669,2017/12/22,65082,26.2675,148,234,177,10,0.9271092672222184,975,4.3,0,0,3
670,2017/12/22,65112,26.2825,147,234,178,10,0.1841191258589226,970,4.35,0,0,3
671,2017/12/22,65143,26.2825,148,234,177,10,0.40382448691600886,975,4.42307692308,1,0,3
672,2017/12/22,65174,26.2825,148,234,178,10,0.22177773485317698,975,4.47307692308,1,0,3
673,2017/12/22,65204,26.2975,148,234,178,10,0.31790928716076233,980,4.55,1,0,3
674,2017/12/22,65235,26.2825,148,235,178,10,0.3910199889371142,985,4.65384615385,1,0,3
675,2017/12/22,65266,26.252499999999998,148,234,177,10,0.4769900351897539,985,4.63846153846,0,0,3
676,2017/12/22,65296,26.252499999999998,148,234,178,10,0.5604376443838355,985,4.55,1,1,3
677,2017/12/22,65327,26.25,148,234,177,10,0.43754670680566526,995,4.48076923077,1,1,3
678,2017/12/22,65358,26.2825,148,234,178,10,1.02706746352285,995,4.33076923077,0,1,3
679,2017/12/22,65388,26.2675,148,234,177,10,0.5644916681411121,995,4.15,0,1,3
680,2017/12/22,65419,26.25,148,234,178,10,0.9246699268180539,995,3.89230769231,1,1,3
681,2017/12/22,65480,26.2675,148,234,178,10,0.5194852897177306,995,3.60769230769,1,0,3
682,2017/12/22,65511,26.235,148,234,178,10,0.06769472427712399,1000,3.34615384615,0,0,3
683,2017/12/22,65541,26.2675,148,235,179,10,0.06769472427712399,1000,3.01153846154,0,0,3
684,2017/12/22,65572,26.25,148,234,178,10,0.11712020559914416,1010,2.84615384615,1,1,3
685,2017/12/22,65603,26.252499999999998,148,234,179,10,0.2872803413870102,1015,2.75769230769,1,1,3
686,2017/12/22,65633,26.235,149,235,178,10,1.1862114249125764,1015,2.65384615385,1,1,3
687,2017/12/22,65664,26.2175,149,234,178,10,0.6400170128714229,1015,2.53846153846,1,1,3
688,2017/12/22,65695,26.265,149,234,178,10,1.5614343541816627,1015,2.46538461538,1,1,3
689,2017/12/22,65725,26.25,148,234,178,10,0.3419873917348269,1025,2.48461538462,0,1,3
690,2017/12/22,65756,26.252499999999998,149,234,177,10,0.35894426763392007,1025,2.5,1,1,3
691,2017/12/22,65786,26.25,148,235,179,10,0.3962161791618872,1025,2.51538461538,1,1,3
692,2017/12/22,65817,26.2675,149,234,179,10,0.23881063239728076,1025,2.48461538462,0,0,3
693,2017/12/22,65848,26.2975,149,234,179,10,0.1652221280536768,1030,2.50384615385,0,1,3
694,2017/12/22,65878,26.2675,148,234,178,10,0.28575747199319046,1040,2.61923076923,0,1,3
695,2017/12/22,65909,26.237499999999997,149,234,179,10,1.0681911941381155,1035,2.58846153846,0,1,3
696,2017/12/22,65940,26.252499999999998,148,234,177,10,0.6172653684391073,1035,2.55769230769,0,1,3
697,2017/12/22,65970,26.25,148,234,178,10,0.1955405548437723,1045,2.57307692308,1,1,3
698,2017/12/22,66001,26.252499999999998,148,234,177,10,1.155498719860124,1050,2.63076923077,0,1,3
699,2017/12/22,66032,26.2825,147,234,177,10,0.9438082672997823,1055,2.73076923077,0,1,3
700,2017/12/22,66062,26.25,148,234,179,10,0.45184250756108285,1055,2.77692307692,0,0,3
701,2017/12/22,66093,26.235,148,234,178,10,0.6734535459323026,1060,2.81538461538,1,0,3
702,2017/12/22,66123,26.235,148,234,178,10,0.2553774376324506,1060,2.89615384615,0,1,3
703,2017/12/22,66154,26.25,149,234,178,10,0.31607982575266036,1055,2.88076923077,0,1,3
704,2017/12/22,66185,26.2975,149,234,178,10,0.20086684800705823,1055,2.81923076923,1,1,3
705,2017/12/22,66215,26.252499999999998,149,235,179,10,0.616326639288214,1060,2.75769230769,0,0,3
706,2017/12/22,66246,26.2675,149,236,178,10,0.5410369928215321,1065,2.69230769231,1,1,3
707,2017/12/22,66277,26.2825,150,235,180,10,0.40966187646960156,1065,2.62307692308,1,1,3
708,2017/12/22,66307,26.345,149,237,180,10,0.15120539229772587,1070,2.55,0,0,3
709,2017/12/22,66338,26.345,149,235,179,10,1.9117436359798579,1075,2.56923076923,1,1,3
710,2017/12/22,66368,26.314999999999998,150,235,179,10,0.09620992242136414,1070,2.54230769231,0,1,3
711,2017/12/22,66399,26.299999999999997,149,234,180,10,0.36737809209372285,1080,2.56538461538,0,1,3
712,2017/12/22,66430,26.314999999999998,149,234,180,10,0.16277371593406456,1080,2.53846153846,1,1,3
713,2017/12/22,66460,26.2825,150,235,180,10,0.817512206499581,1085,2.50769230769,1,1,3
714,2017/12/22,66491,26.2975,150,236,180,10,0.4690028074093804,1085,2.52307692308,1,1,3
715,2017/12/22,66522,26.2825,150,236,180,10,0.7924192452443363,1080,2.44615384615,0,1,3
716,2017/12/22,66552,26.33,150,236,180,10,0.8045494434092477,1080,2.32692307692,1,1,3
717,2017/12/22,66583,26.299999999999997,150,236,180,10,0.8313171911009553,1085,2.21153846154,0,1,3
718,2017/12/22,66614,26.314999999999998,150,236,180,11,0.6431612388321558,1090,2.14615384615,0,1,3
719,2017/12/22,66644,26.314999999999998,150,236,180,10,0.8444529959868193,1095,2.18076923077,0,1,3
720,2017/12/22,66675,26.314999999999998,150,236,180,10,0.372737276664129,1105,2.21538461538,0,1,3
721,2017/12/22,66705,26.299999999999997,150,236,180,10,1.1866405422409887,1105,2.19615384615,1,1,3
722,2017/12/22,66736,26.33,150,235,180,10,1.0381603605654492,1105,2.22307692308,1,1,3
723,2017/12/22,66767,26.2825,150,235,180,10,1.1339896564779344,1110,2.3,1,1,3
724,2017/12/22,66797,26.299999999999997,150,235,180,10,1.0997395017691682,1110,2.38076923077,1,1,3
725,2017/12/22,66828,26.33,150,235,180,10,0.5647501690872431,1110,2.41923076923,1,1,3
726,2017/12/22,66859,26.299999999999997,150,236,180,10,0.9233290046530698,1105,2.41923076923,0,1,3
727,2017/12/22,66889,26.314999999999998,150,236,180,10,0.8499185512900117,1100,2.33846153846,0,0,3
728,2017/12/22,66920,26.33,150,236,180,10,0.559476306663376,1115,2.31538461538,0,1,3
729,2017/12/22,66951,26.33,150,236,180,10,0.1597589774196863,1115,2.24615384615,0,1,3
730,2017/12/22,66981,26.345,150,237,180,10,0.690879396761714,1115,2.18076923077,1,1,3
731,2017/12/22,67012,26.33,150,236,180,10,0.6786601762356036,1120,2.16923076923,1,1,3
732,2017/12/22,67042,26.33,150,236,180,10,0.7037134939606944,1120,2.11538461538,1,1,3
733,2017/12/22,67073,26.36,150,235,159,10,0.9120805108245684,1130,2.16153846154,1,1,3
734,2017/12/22,67104,26.36,150,235,180,10,0.6115510218846711,1135,2.25769230769,1,1,3
735,2017/12/22,67134,26.36,150,236,180,10,1.146933470032921,1145,2.35,1,1,3
736,2017/12/22,67165,26.375,150,235,180,10,0.5421517893999083,1150,2.53076923077,1,1,3
737,2017/12/22,67196,26.39,150,236,180,10,0.3554707965198359,1160,2.75,0,1,3
738,2017/12/22,67226,26.375,150,236,180,10,0.36144786062778245,1160,2.95769230769,1,0,3
739,2017/12/22,67257,26.345,150,237,180,11,0.32064501979731685,1165,3.15384615385,0,0,3
740,2017/12/22,67288,26.345,150,236,180,11,0.533069726502812,1165,3.23846153846,0,0,3
741,2017/12/22,67318,26.345,149,235,180,10,0.45458668076006925,1165,3.25769230769,1,0,3
742,2017/12/22,67349,26.345,150,235,180,10,0.19139475767344097,1160,3.21538461538,0,1,3
743,2017/12/22,67379,26.375,150,236,180,10,0.28962121925467804,1160,3.16538461538,0,1,3
744,2017/12/22,67410,26.33,150,236,181,10,0.17909426688008975,1155,3.06538461538,0,1,3
745,2017/12/22,67441,26.345,150,236,180,10,0.07896444077714955,1155,3.01923076923,0,1,3
746,2017/12/22,67471,26.33,150,236,180,10,0.39067924468380877,1155,2.93461538462,0,0,3
747,2017/12/22,67502,26.36,150,236,180,10,0.22516463403089362,1160,2.85769230769,0,0,3
748,2017/12/22,67533,26.345,150,236,180,10,0.06928203230275509,1165,2.83461538462,0,0,3
749,2017/12/22,67563,26.36,149,236,180,10,0.9464797232992617,1170,2.81538461538,1,1,3
750,2017/12/22,67594,26.36,149,235,180,10,1.5952366073112227,1170,2.75,0,1,3
751,2017/12/22,67625,26.36,150,235,180,10,0.5011253152931633,1170,2.58846153846,0,1,3
752,2017/12/22,67655,26.4225,150,237,180,10,0.7382440733995419,1180,2.41923076923,1,1,3
753,2017/12/22,67686,26.455,150,238,180,10,0.35136061679743247,1185,2.38461538462,1,1,3
754,2017/12/22,67747,26.5325,150,238,180,10,1.2519837106326552,1195,2.38846153846,1,1,3
755,2017/12/22,67778,26.5625,150,238,181,10,0.3354103953863898,1185,2.23846153846,0,0,3
756,2017/12/22,67808,26.61,150,237,180,10,1.4883440069514446,1195,2.17692307692,1,1,3
757,2017/12/22,67839,26.5625,150,237,180,10,0.31106852867324075,1200,2.10384615385,1,0,3
758,2017/12/22,67870,26.5775,150,238,180,10,0.10294713711217722,1205,2.11538461538,0,0,3
759,2017/12/22,67900,26.5625,150,238,180,10,0.27865746697715327,1200,2.07307692308,0,0,3
760,2017/12/22,67931,26.5625,150,238,180,11,0.7135718325301441,1200,2.08076923077,0,0,3
761,2017/12/22,67962,26.5625,149,237,180,10,0.22516463403089362,1210,2.18846153846,0,0,3
762,2017/12/22,67992,26.577499999999997,150,237,180,10,0.15158578622731128,1210,2.35,0,0,3
763,2017/12/22,68023,26.592499999999998,150,237,180,11,0.08938676491615116,1200,2.38076923077,1,0,3
764,2017/12/22,68053,26.61,149,238,180,10,0.1944222209522358,1190,2.33846153846,1,0,3
765,2017/12/22,68084,26.61,150,239,181,10,0.061601405764820455,1190,2.27692307692,0,0,3
766,2017/12/22,68115,26.61,150,239,180,11,0.1917680669516652,1195,2.24230769231,1,1,3
767,2017/12/22,68145,26.625,150,239,181,10,1.2042826441033612,1200,2.18076923077,1,1,3
768,2017/12/22,68176,26.61,150,239,181,11,0.5779950296549131,1195,2.04230769231,1,1,3
769,2017/12/22,68207,26.61,150,239,180,11,0.4233774095951222,1195,1.82692307692,0,1,3
770,2017/12/22,68237,26.625,150,239,181,11,0.263739660236585,1195,1.58076923077,0,0,3
771,2017/12/22,68268,26.64,150,239,181,11,0.10319371884751179,1190,1.25769230769,1,0,3
772,2017/12/22,68299,26.654999999999998,150,239,181,11,0.26903808159139697,1195,1.00384615385,1,0,3
773,2017/12/22,68329,26.654999999999998,150,239,180,11,0.28322862098087054,1200,0.819230769231,0,0,3
774,2017/12/22,68360,26.6575,150,238,180,10,0.13522798201947678,1205,0.703846153846,0,0,3
775,2017/12/22,68390,26.6725,150,238,181,10,0.2456076747422048,1205,0.561538461538,0,0,3
776,2017/12/22,68421,26.6875,150,239,180,10,0.6399288821897618,1215,0.484615384615,0,1,3
777,2017/12/22,68452,26.6875,150,239,182,11,0.26656390545976416,1210,0.426923076923,1,0,3
778,2017/12/22,68482,26.6725,150,239,180,11,1.0178109971977418,1205,0.35,1,1,3
779,2017/12/22,68513,26.6575,150,239,181,11,1.0573257047126658,1205,0.357692307692,1,1,3
780,2017/12/22,68544,26.6725,150,239,180,10,1.477770667337375,1205,0.257692307692,1,1,3
781,2017/12/22,68574,26.7025,150,239,181,11,0.7579164422261712,1205,0.242307692308,1,1,3
782,2017/12/22,68605,26.6875,150,239,182,11,0.36226253173510264,1215,0.361538461538,1,1,3
783,2017/12/22,68635,26.7025,150,239,181,11,0.6096282525724723,1215,0.519230769231,1,0,3
784,2017/12/22,68666,26.705,150,239,181,10,0.23631235982690124,1215,0.619230769231,1,0,3
785,2017/12/22,68697,26.6875,150,239,180,11,0.4166890669935465,1225,0.8,0,0,3
786,2017/12/22,68727,26.7025,150,239,181,11,0.658199428828267,1220,1.01538461538,0,0,3
787,2017/12/22,68758,26.6875,150,239,181,11,1.4101701867670946,1225,1.26923076923,1,1,3
788,2017/12/22,68789,26.6875,150,239,180,11,0.8763495395897303,1220,1.36538461538,1,1,3
789,2017/12/22,68819,26.6725,150,239,181,11,1.2932416217292535,1220,1.34615384615,1,1,3
790,2017/12/22,68850,26.6875,150,239,182,10,0.2838530887266719,1225,1.35,0,0,3
791,2017/12/22,68881,26.6725,150,239,181,11,0.06619501839293747,1220,1.33076923077,0,0,3
792,2017/12/22,68911,26.705,150,239,181,11,0.16160827852660967,1220,1.34230769231,0,0,3
793,2017/12/22,68942,26.6725,150,239,180,10,0.361440977928575,1220,1.28846153846,0,0,3
794,2017/12/22,68972,26.6725,150,239,182,11,0.9133606444156065,1220,1.21538461538,0,1,3
795,2017/12/22,69003,26.6875,151,239,182,11,0.26452111964480945,1210,1.03076923077,0,1,3
796,2017/12/22,69034,26.6875,150,239,181,11,0.0844903977918787,1210,0.784615384615,1,1,3
797,2017/12/22,69064,26.6875,150,239,182,11,0.11952847811190766,1205,0.526923076923,0,0,3
798,2017/12/22,69095,26.6875,151,239,182,11,0.28818331617183846,1205,0.311538461538,0,0,3
799,2017/12/22,69126,26.6725,150,239,181,11,0.31100455570766333,1200,0.0961538461538,0,0,3
800,2017/12/22,69156,26.6875,150,239,182,11,0.7117288481220791,1195,-0.161538461538,1,1,3
801,2017/12/22,69187,26.689999999999998,150,239,181,11,0.09525249066439684,1200,-0.265384615385,0,1,3
802,2017/12/22,69218,26.705,150,239,181,11,0.520957185447679,1200,-0.407692307692,0,0,3
803,2017/12/22,69248,26.7025,150,239,181,11,0.23068221387168136,1210,-0.5,0,0,3
804,2017/12/22,69279,26.6725,150,239,181,11,0.4206542439294502,1220,-0.503846153846,1,1,3
805,2017/12/22,69309,26.6875,151,239,182,11,0.7934282093734342,1220,-0.519230769231,1,0,3
806,2017/12/22,69340,26.6875,150,239,182,10,0.7636690592267564,1225,-0.5,1,1,3
807,2017/12/22,69371,26.6875,150,239,180,10,0.13226055982240473,1220,-0.442307692308,1,1,3
808,2017/12/22,69401,26.735,150,239,181,11,0.4795396303555987,1215,-0.434615384615,0,1,3
809,2017/12/22,69432,26.735,150,238,181,10,1.4082314229006603,1210,-0.473076923077,1,1,3
810,2017/12/22,69463,26.7825,150,238,181,10,0.9226920806122779,1210,-0.407692307692,1,1,3
811,2017/12/22,69493,26.78,150,236,180,11,0.5849725874253767,1215,-0.334615384615,1,0,3
812,2017/12/22,69524,26.7825,145,232,176,10,0.753891054521575,1225,-0.115384615385,1,1,3
813,2017/12/22,69555,26.799999999999997,143,225,174,10,0.7306150757459585,1215,-0.0384615384615,1,0,3
814,2017/12/22,69585,26.77,142,225,170,10,0.8593246731495475,1215,0.0423076923077,1,0,3
815,2017/12/22,69616,26.7825,141,225,171,10,0.8567573995910847,1210,0.130769230769,1,1,3
816,2017/12/22,69646,26.785,142,226,170,10,2.1424394602227625,1220,0.273076923077,1,1,3
817,2017/12/22,69677,26.7675,142,226,171,10,0.818564085774093,1220,0.415384615385,0,1,3
818,2017/12/22,69708,26.7375,142,227,171,10,0.8039518710385005,1225,0.603846153846,1,1,3
819,2017/12/22,69738,26.72,142,226,171,10,0.326865707223468,1220,0.742307692308,1,1,3
820,2017/12/22,69769,26.705,142,226,170,10,0.3407293817320413,1225,0.826923076923,0,1,3
821,2017/12/22,69800,26.72,142,226,172,10,0.30387964634459474,1225,0.9,1,1,3
822,2017/12/22,69830,26.72,142,226,171,10,0.24159854145601437,1225,0.911538461538,1,1,3
823,2017/12/22,69861,26.735,142,226,171,10,0.6082051491093777,1225,0.907692307692,0,1,3
824,2017/12/22,69892,26.72,142,226,172,10,0.34763949251325243,1225,0.838461538462,0,1,3
825,2017/12/22,69922,26.735,141,226,171,10,0.4346876206778766,1235,0.792307692308,0,1,3
826,2017/12/22,69953,26.705,141,226,172,10,0.2716151550317979,1240,0.811538461538,0,0,3
827,2017/12/22,70014,26.752499999999998,142,227,173,10,0.0983601001319044,1245,0.846153846154,0,0,3
828,2017/12/22,70045,26.752499999999998,142,227,173,10,0.22716657094120263,1250,0.992307692308,0,0,3
829,2017/12/22,70075,26.735,143,227,172,10,0.38934099578705905,1245,1.16153846154,0,0,3
830,2017/12/22,70106,26.735,142,227,172,10,0.6301405565211146,1250,1.35769230769,0,0,3
831,2017/12/22,70137,26.72,142,227,173,10,0.07135242690016326,1260,1.67307692308,0,0,3
832,2017/12/22,70167,26.752499999999998,142,228,173,10,0.16477131313489324,1265,1.95769230769,1,0,3
833,2017/12/22,70198,26.705,142,227,173,10,1.118209255262032,1265,2.15769230769,1,1,3
834,2017/12/22,70229,26.752499999999998,142,227,172,10,1.1651748408495084,1270,2.31538461538,1,1,3
835,2017/12/22,70259,26.755,142,228,172,10,0.5631101546601441,1255,2.28846153846,1,1,3
836,2017/12/22,70290,26.785,141,227,174,10,0.6148797727906073,1245,2.18461538462,1,1,3
837,2017/12/22,70320,26.785,143,228,173,10,0.18952548882150347,1245,2.15769230769,1,0,3
838,2017/12/22,70535,26.595,140,228,180,10,0.9309114349341724,1265,2.2,1,1,3
839,2017/12/22,70565,26.612499999999997,0,228,180,0,1.0026315938343067,1265,2.20384615385,1,1,3
840,2017/12/22,70596,26.595,0,0,0,0,0.3505423532274467,1270,2.16538461538,1,1,3
841,2017/12/22,70780,26.435,0,0,0,0,0.15585882709423426,1240,1.90384615385,0,0,0
842,2017/12/22,70810,26.4375,0,0,0,0,0.059578921355289485,1240,1.62692307692,0,0,0
843,2017/12/22,70841,26.435,0,0,0,0,0.06191976988439284,1250,1.47692307692,0,0,0
844,2017/12/22,70872,26.4075,0,0,0,0,0.059578921355289485,1255,1.30384615385,0,0,0
845,2017/12/22,70902,26.4075,0,0,0,0,0.059578921355289485,1250,1.10769230769,0,0,0
846,2017/12/22,70933,26.3925,0,0,0,0,0.06191976988439284,1245,0.846153846154,0,0,0
847,2017/12/22,70964,26.375,0,0,0,0,0.05692425097622217,1230,0.430769230769,0,0,0
848,2017/12/22,70994,26.375,0,0,0,0,0.06191976988439284,1215,-0.126923076923,0,0,0
849,2017/12/22,71025,26.375,0,0,0,0,0.05692425097622217,1210,-0.723076923077,0,0,0
850,2017/12/22,71086,26.3275,0,0,0,0,0.05634626494522515,1205,-1.25384615385,0,0,0
851,2017/12/22,71117,26.3275,0,0,0,0,0.07449681047001035,1200,-1.75769230769,0,0,0
852,2017/12/22,71147,26.3275,0,0,0,0,0.0640217174588736,1195,-2.22692307692,0,0,0
853,2017/12/22,71178,26.2825,0,0,0,0,0.06191976988439284,1180,-2.74615384615,0,0,0
854,2017/12/22,71209,26.2825,0,0,0,0,0.0640217174588736,1175,-3.30769230769,0,0,0
855,2017/12/22,71239,26.2825,0,0,0,0,0.059578921355289485,1165,-3.85769230769,0,0,0
856,2017/12/22,71270,26.2825,0,0,0,0,0.061601405764820455,1165,-4.24230769231,0,0,0
857,2017/12/22,71301,26.2525,0,0,0,0,0.05825901260487881,1165,-4.50384615385,0,0,0
858,2017/12/22,71331,26.2525,0,0,0,0,0.05634626494522515,1165,-4.68846153846,0,0,0
859,2017/12/22,71362,26.2375,0,0,0,0,0.06593491505914625,1165,-4.74615384615,0,0,0
860,2017/12/22,71392,26.2525,0,0,0,0,0.059578921355289485,1155,-4.96538461538,0,0,0
861,2017/12/22,71423,26.2675,0,0,0,0,0.06191976988439284,1155,-5.20769230769,0,0,0
862,2017/12/22,71454,26.252499999999998,0,0,0,0,0.06447419590941252,1150,-5.42692307692,0,0,0
863,2017/12/22,71484,26.252499999999998,0,0,0,0,0.062357392657524706,1140,-5.46538461538,0,0,0
864,2017/12/22,71515,26.2025,0,0,0,0,0.06191976988439284,1135,-5.45384615385,0,0,0
865,2017/12/22,71546,26.22,0,0,0,0,0.06191976988439284,1125,-5.38461538462,0,0,0
866,2017/12/22,71576,26.22,0,0,0,0,0.059578921355289485,1125,-5.50384615385,0,0,0
867,2017/12/22,71607,26.205,0,0,0,0,0.05825901260487881,1125,-5.53461538462,0,0,0
868,2017/12/22,71638,26.175,0,0,0,0,0.06191976988439284,1120,-5.42307692308,0,0,0
869,2017/12/22,71668,26.1725,0,0,0,0,0.059578921355289485,1110,-5.25384615385,0,0,0
870,2017/12/22,71699,26.1725,0,0,0,0,0.06653712290320142,1110,-5.02307692308,0,0,0
871,2017/12/22,71729,26.1725,0,0,0,0,0.05595082813059791,1110,-4.73461538462,0,0,0
872,2017/12/22,71760,26.1725,0,0,0,0,0.059578921355289485,1105,-4.53846153846,0,0,0
873,2017/12/22,71791,26.1575,0,0,0,0,0.061601405764820455,1105,-4.39615384615,0,0,0
874,2017/12/22,71821,26.1725,0,0,0,0,0.059578921355289485,1095,-4.31153846154,0,0,0
875,2017/12/22,71852,26.1575,0,0,0,0,0.059578921355289485,1085,-4.28076923077,0,0,0
876,2017/12/22,71883,26.1575,0,0,0,0,0.05692425097622217,1075,-4.3,0,0,0
877,2017/12/22,71913,26.1425,0,0,0,0,0.05916079783099616,1075,-4.27307692308,0,0,0
878,2017/12/22,71944,26.11,0,0,0,0,0.059578921355289485,1070,-4.35,0,0,0
879,2017/12/22,71975,26.095,0,0,0,0,0.05634626494522515,1060,-4.48461538462,0,0,0
880,2017/12/23,36030,25.095,9,9,43,29,0.061601405764820455,360,-0.0923076923077,0,0,0
881,2017/12/23,36061,25.11,8,9,41,29,0.0761350819167864,360,-0.0576923076923,0,0,0
882,2017/12/23,36092,25.11,8,9,42,29,0.07706942949034332,355,-0.0692307692308,0,0,0
883,2017/12/23,36122,25.1275,9,9,43,29,0.061601405764820455,355,-0.0769230769231,0,0,0
884,2017/12/23,36153,25.1275,9,10,44,29,0.06852548980306203,355,-0.0807692307692,0,0,0
885,2017/12/23,36184,25.11,9,10,45,29,0.061601405764820455,355,-0.0807692307692,0,0,0
886,2017/12/23,36214,25.0925,9,10,44,29,0.06700737917669015,360,-0.0307692307692,0,0,0
887,2017/12/23,36245,25.0925,9,10,44,29,0.061169088490625245,360,0.0192307692308,0,0,0
888,2017/12/23,36275,25.0775,9,10,44,29,0.05885661912765424,360,0.0692307692308,0,0,0
889,2017/12/23,36306,25.0925,9,10,45,29,0.061601405764820455,360,0.0692307692308,0,0,0
890,2017/12/23,36337,25.0925,9,10,45,30,0.0640217174588736,355,0.0692307692308,0,0,0
891,2017/12/23,36367,25.08,9,10,45,30,0.0640217174588736,355,0.0730769230769,0,0,0
892,2017/12/23,36398,25.0625,9,10,45,30,0.05885661912765424,355,0.0307692307692,0,0,0
893,2017/12/23,36429,25.095,9,10,45,30,0.0640217174588736,355,-0.0115384615385,0,0,0
894,2017/12/23,36459,25.1125,9,10,45,30,0.06191976988439284,355,-0.0538461538462,0,0,0
895,2017/12/23,36490,25.1275,9,10,45,30,0.05885661912765424,355,-0.0961538461538,0,0,0
896,2017/12/23,36521,25.1125,9,10,45,30,0.05885661912765424,355,-0.0884615384615,0,0,0
897,2017/12/23,36551,25.095,9,10,45,30,0.06653712290320142,355,-0.0769230769231,0,0,0
898,2017/12/23,36582,25.095,9,10,45,30,0.0640217174588736,360,-0.0653846153846,0,0,0
899,2017/12/23,36612,25.145,9,10,45,30,0.0640217174588736,355,-0.103846153846,0,0,0
900,2017/12/23,36643,25.159999999999997,9,10,45,31,0.06700737917669015,360,-0.0961538461538,0,0,0
901,2017/12/23,36674,25.1425,9,10,45,30,0.06447419590941252,360,-0.0923076923077,0,0,0
902,2017/12/23,36704,25.1275,10,10,46,31,0.06900979901373618,355,-0.0884615384615,0,0,0
903,2017/12/23,36735,25.125,10,10,46,31,0.06447419590941252,360,-0.0346153846154,0,0,0
904,2017/12/23,36766,25.127499999999998,10,10,46,31,0.06447419590941252,360,0.0192307692308,0,0,0
905,2017/12/23,36796,25.159999999999997,10,10,45,31,0.06344227580643384,355,0.0269230769231,0,0,0
906,2017/12/23,36827,25.159999999999997,10,10,45,31,0.0640217174588736,360,0.0846153846154,0,0,0
907,2017/12/23,36858,25.1275,10,10,45,31,0.0640217174588736,360,0.0923076923077,0,0,0
908,2017/12/23,36888,25.159999999999997,9,10,45,30,0.061169088490625245,360,0.0961538461538,0,0,0
909,2017/12/23,36919,25.1425,9,10,45,30,0.061601405764820455,360,0.0961538461538,0,0,0
910,2017/12/23,36949,25.125,9,10,45,30,0.06593491505914625,360,0.0923076923077,0,0,0
911,2017/12/23,36980,25.174999999999997,9,10,45,30,0.061169088490625245,360,0.134615384615,0,0,0
912,2017/12/23,37011,25.127499999999998,9,10,45,30,0.06447419590941252,355,0.130769230769,0,0,0
913,2017/12/23,37041,25.16,10,10,46,31,0.06928203230275509,355,0.130769230769,0,0,0
